dateActivity,productId,cost,userId
2018-12-10,coinpack001,0.398,7squv0b3fomq5p4
2018-12-09,specialpack1_0,0.398,958amolsdju3m0j
2018-12-10,coinpack001,0.398,a06n1ph8i9903ye
2018-12-13,coinpack001,0.398,qogxqoeppkafv5k
2018-12-10,specialpack1_0,0.398,xn6ggbkrxpo87dh
2018-12-08,specialpack2_0,0.998,i4yl5o3n60y5v6e
2018-12-12,coinpack001,0.398,9o6obqkqyhfehj2
2018-12-09,goldenspin,0.198,12rriox05x9v649
2018-12-11,specialpack1_3,0.798,u1jw36i0t8fd64h
2018-12-11,coinpack001,0.398,rph78s3qvibeevy
2018-12-10,specialpack1_0,0.398,f4aim90agchweg0
2018-12-10,coinpack001,0.398,9kkk9h5ni411scs
2018-12-09,goldenspin,0.198,7zx4bqf5tqdt14a
2018-12-08,goldenspin,0.198,5e5nqdpbc856rh9
2018-12-09,coinpack003,1.998,h66bik9jpz8fjpa
2018-12-09,coinpack001,0.398,zdljx9vj0t6tz94
2018-12-08,specialpack1_0,0.398,lvbth70ijyzvr9v
2018-12-07,specialpack1_0,0.398,5664kc11wvc120z
2018-12-07,goldenspin,0.198,k8fo1n77z7hwzow
2018-12-11,coinpack002,0.998,wmtc8m5bigo3q32
2018-12-11,specialpack1_0,0.398,q72k3fv9fclgmtk
2018-12-08,specialpack4_0,1.398,9ed0khmxdzd25o4
2018-12-11,coinpack001,0.398,crlamfxl0oihtjq
2018-12-10,specialpack2_0,0.998,s2x15wvpix27vtc
2018-12-08,specialpack1_0,0.398,q0cxkcig5vjx4ig
2018-12-10,poolcash003,1.998,yqq3xjksp5ihvmd
2018-12-13,goldenspin,0.198,9twhd5262q6zix5
2018-12-09,specialpack1_0,0.398,8d89kv152d9jukf
2018-12-12,coinpack004,3.998,78n7rr0fwvqn1x7
2018-12-10,goldenspin,0.198,7d6hrj1ttytgtz6
2018-12-11,scratcherspack1,0.398,8xdxqcwpobsokc3
2018-12-11,scratcherspack1,0.398,dxorg6n3g6zueqp
2018-12-08,specialpack9_0,1.998,4w1k8aalseclg04
2018-12-10,specialpack1_3,0.798,5mpi00aiz2qbh37
2018-12-09,specialpack2_0,0.998,7gdsk2j7lkvudo9
2018-12-09,specialpack,0.198,qyipwlqeit14u1i
2018-12-11,goldenspin,0.198,0kge5cse9a0z8sk
2018-12-12,coinpack001,NA,bmtm8srkmdumgkd
2018-12-10,coinpack001,0.398,icl9nwq9q7z6lum
2018-12-13,poolcash002,0.998,sf3x76w4u4pw4ma
2018-12-08,specialpack1_2,0.598,qfj329h7d4gy2be
2018-12-08,goldenspin,0.198,13cux3doixg46cc
2018-12-10,specialpack1_0,0.398,fqxbg2jgexr0jbf
2018-12-12,scratcherspack1,0.398,qeb8if46h8v90f0
2018-12-09,coinpack001,0.398,a3jm24i894s3c5f
2018-12-13,coinpack001,0.398,qcbgoykfbdc04rc
2018-12-12,goldenspin,0.198,o2sna16r47z5iba
2018-12-07,specialpack4_0,1.398,1tmh384iy85znwx
2018-12-11,coinpack001,0.398,121y1ep3zji3cn6
2018-12-07,weeklypremiummembership01,1.598,mgkgca1hrno6qdo
2018-12-10,coinpack001,0.398,hiw11qfuwwxcjrc
2018-12-07,coinpack001,0.398,rly16jzgnyr86ag
2018-12-11,specialpack2_0,0.998,tlgj4lmavl7n55z
2018-12-12,specialpack19_0,3.998,ao0xomyhjql5tax
2018-12-13,coinpack001,0.398,4tawtmk1b92r0mo
2018-12-11,poolcash003,1.998,bfm8i11lbhdpu5j
2018-12-07,specialpack1_2,0.598,70kb38sus7y75hu
2018-12-08,goldenspin,0.198,79k5icxs00xzz8h
2018-12-07,specialpack1_0,0.398,a4ly1nfp5fr21gt
2018-12-08,specialpack12_0,2.998,g0645ruzmil5okt
2018-12-13,scratcherspack1,0.398,6483gsuraxtvb3h
2018-12-07,coinpack003,1.998,682mpemi3slox7f
2018-12-12,specialpack1_2,0.598,1hnpbnhdx8iw0gi
2018-12-08,coinpack001,0.398,ptlhphk5kseucwo
2018-12-09,poolcash002,0.998,ljbwb6t6puycals
2018-12-11,specialpack1_0,0.398,t35z1farw2g9q7f
2018-12-10,specialpack1_0,0.398,u9o5quu0vn8mvzi
2018-12-09,specialpack2_0,0.998,sslmh298m9yonyl
2018-12-13,goldenspin,0.198,s3gkhrj86pa016e
2018-12-11,specialpack1_3,0.798,rb0j9ku7oqfiom1
2018-12-08,specialpack1_0,0.398,uxptg67uw6h06bj
2018-12-07,specialpack4_0,1.398,8d33qh3ber2guan
2018-12-09,poolcash001,0.398,5ho0htjacg82u9q
2018-12-09,goldenspin,0.198,2i8kiuw988wmg73
2018-12-09,coinpack001,0.398,xivnj12clls3jv9
2018-12-10,goldenspin,0.198,3j466asbmdjdo58
2018-12-08,coinpack001,0.398,r090nr2qry3j1x9
2018-12-09,goldenspin,0.198,motlqbu6vacfkjg
2018-12-13,poolcash001,0.398,9w4s5zcvmel05ge
2018-12-12,specialpack4_0,1.398,31q8i487rrkmx94
2018-12-11,specialpack4_0,1.398,greg753sdr2u1nf
2018-12-13,goldenspin,0.198,ts3zonn89w14irj
2018-12-11,goldenspin,0.198,bl97ttt1mk7cuvp
2018-12-09,specialpack1_0,0.398,978tqj61k0eepw3
2018-12-13,specialpack1_0,0.398,b5j4pvwpom0eiug
2018-12-12,specialpack1_3,0.798,nh2qj7a2ef1txo1
2018-12-13,goldenspin,0.198,s7yfq0awf5hjmze
2018-12-08,coinpack001,0.398,cf6mhm2ycx8kr4x
2018-12-10,specialpack9_0,1.998,167h3svb9ll379t
2018-12-08,coinpack002,0.998,s92xr8h6yqtl7mq
2018-12-09,goldenspin,0.198,p22o5nu9qj8gi61
2018-12-13,specialpack1_3,0.798,2lj4hbnrshsu9yg
2018-12-13,coinpack001,0.398,4skkbs507u2d3dn
2018-12-13,coinpack001,0.398,8hthzjmtzpe9owu
2018-12-13,specialpack1_0,0.398,uz4ao8sji874f23
2018-12-13,poolcash001,0.398,jg1glwelgpwcmtv
2018-12-09,poolcash004,3.998,cbbreidk43ig88b
2018-12-07,specialpack1_2,0.598,dzxz3ic8xq7jdpk
2018-12-07,specialpack1_0,0.398,8p0bhr6c56agxiw
2018-12-08,coinpack001,0.398,4fo1archzj0o8a5
2018-12-12,goldenspin,0.198,xj129uqiawtyoq1
2018-12-10,coinpack001,0.398,s705pfhr953ipvr
2018-12-09,coinpack001,0.398,s6955lecgfl47zn
2018-12-09,specialpack1_3,0.798,20iotwc8a7jgck0
2018-12-12,coinpack002,0.998,v7xey9up6fx17gj
2018-12-11,specialpack,0.198,1lsuoepx63cxz43
2018-12-10,goldenspin,0.198,1jgd56mv4kiig4p
2018-12-09,specialpack10_0,2.598,j7cz31plhyo2rkq
2018-12-12,goldenspin,0.198,8q7iaj9nmyemum5
2018-12-09,specialpack1_2,0.598,utynh785yiniow0
2018-12-13,specialpack1_0,0.398,7g2kvorexai5f72
2018-12-12,goldenspin,0.198,z0al2ltdvftmnvd
2018-12-09,specialpack9_0,1.998,sv1d36avacm1brb
2018-12-09,coinpack001,0.398,xdk1l7635r7mahm
2018-12-07,poolcash003,1.998,30nu7hp5aczhjwd
2018-12-10,scratcherspack1,0.398,o8auunra9dcww0k
2018-12-13,specialpack4_0,1.398,boyd9egyaec52ov
2018-12-08,goldenspin,0.198,8ci4bnx4a1xw767
2018-12-13,specialpack,0.198,yt5p3lyx9ogmr4h
2018-12-13,specialpack12_0,2.998,thg6w3p8kek6lp9
2018-12-12,scratcherspack1,0.398,gh8arkn0od90bjx
2018-12-10,specialpack1_3,0.798,i9zr80ozyzkgb8a
2018-12-11,coinpack001,0.398,pyivifce8vevmqj
2018-12-10,specialpack1_0,0.398,ujs7gqqicpl35uj
2018-12-12,specialpack1_3,0.798,en5o9yqdcdtxk2u
2018-12-08,coinpack001,0.398,vr8cf6hc06bdoa1
2018-12-07,specialpack1_3,0.798,5ho0htjacg82u9q
2018-12-13,goldenspin,0.198,w9vpw578wsc1wb6
2018-12-10,coinpack001,0.398,kbjop5ykokssufl
2018-12-08,specialpack4_0,1.398,3g2enr0y9kdp7ey
2018-12-09,poolcash001,0.398,7i425595wlk7xdp
2018-12-11,specialpack1_0,0.398,5klzeygb7q44i43
2018-12-09,coinpack001,0.398,vd6v5cg9rrzgjga
2018-12-11,specialpack9_0,1.998,c2v047gnl7zicj1
2018-12-10,specialpack4_0,1.398,ezypm8soaoowvxq
2018-12-09,specialpack2_0,0.998,ar3238pi8jkqoky
2018-12-08,specialpack1_0,0.398,zkvpcvrsn53xx82
2018-12-07,specialpack1_2,0.598,z3tqi0p82hgcya2
2018-12-12,goldenspin,0.198,5pnjoe327n1joc6
2018-12-12,specialpack9_0,1.998,gqhsw6rofrwqi10
2018-12-13,goldenspin,0.198,k5022ktkm8ojbds
2018-12-10,goldenspin,0.198,gtwzy1hk274ymre
2018-12-12,coinpack001,0.398,o0k20vhom56zr3t
2018-12-12,specialpack1_3,0.798,nw40y4ntoo50wgc
2018-12-11,coinpack001,0.398,59n0y3urbe1kcwj
2018-12-08,coinpack001,0.398,8zzx38t8g9z6sw2
2018-12-11,coinpack001,0.398,rfrqjdmneb1msrj
2018-12-07,specialpack12_0,2.998,jbaqnpt1n90hcsq
2018-12-12,specialpack2_0,0.998,uar1cxjqvjjes63
2018-12-08,specialpack2_0,0.998,90kbsu60jr5rid1
2018-12-13,specialpack4_0,1.398,kj8x70uh3rx7irv
2018-12-10,specialpack12_0,2.998,oumcjhok0ft2xmq
2018-12-07,specialpack,0.198,4md76ilb6ryhpkf
2018-12-13,goldenspin,0.198,oqcua3w8cp4fmgc
2018-12-11,specialpack,0.198,ud5s4ep6flm5fh3
2018-12-12,goldenspin,0.198,cqyh5d6ymeao2fe
2018-12-08,goldenspin,0.198,jbpuvbmvzgoyed7
2018-12-12,specialpack,0.198,popwncx7zkl73qe
2018-12-11,specialpack2_0,0.998,f9eubrtgoeeizaj
2018-12-13,coinpack002,0.998,ijmrou4v0vngr56
2018-12-10,specialpack1_0,0.398,lvbth70ijyzvr9v
2018-12-08,goldenspin,0.198,jbpuvbmvzgoyed7
2018-12-10,poolcash004,3.998,r4e7epj860e4ybq
2018-12-08,poolcash003,1.998,zo7mm009bxo64ju
2018-12-08,specialpack1_3,0.798,iy09hulpiuzpnhq
2018-12-10,specialpack1_0,0.398,jd0ms0idcd6w5iq
2018-12-10,specialpack1_0,0.398,sbsj8pftlcfjx1g
2018-12-10,goldenspin,0.198,z9q7i7k4t1ewq05
2018-12-07,coinpack001,0.398,51363upga0gpd0x
2018-12-09,specialpack1_2,0.598,qh2x307x96i5xjv
2018-12-10,goldenspin,0.198,77vka7o2wsa6zzn
2018-12-11,specialpack1_0,0.398,3mfbzbgcxmqq7bc
2018-12-13,coinpack001,0.398,b3q392ch22wjjb1
2018-12-11,goldenspin,0.198,59riji7ptqglps7
2018-12-10,goldenspin,0.198,do5qjpx3f2v8ni1
2018-12-10,specialpack12_0,2.998,78n7rr0fwvqn1x7
2018-12-13,goldenspin,0.198,oqcua3w8cp4fmgc
2018-12-13,specialpack5_0,1.598,seah6zll0epmvja
2018-12-11,specialpack2_0,0.998,ec0h9ap1hno8vbg
2018-12-11,specialpack1_0,0.398,wz3ai1quixvzzx4
2018-12-12,specialpack,0.198,vife3l4a4m4ftvw
2018-12-12,poolcash001,0.398,t7dgm7g2ozufqpl
2018-12-13,specialpack1_3,0.798,1mvp2kctw5ulp16
2018-12-13,poolcash001,0.398,gfx667g1snrwqev
2018-12-12,specialpack,0.198,452hfp1mmn07151
2018-12-09,goldenspin,0.198,rblvwl4w9796gbz
2018-12-12,goldenspin,0.198,sptmdw0ehm6cgif
2018-12-10,specialpack4_0,1.398,qrf97xnwm2ciedx
2018-12-07,specialpack1_3,0.798,xcz9s1b29ygk4z7
2018-12-07,coinpack003,1.998,w6rjrg90t71volh
2018-12-11,coinpack001,0.398,9up8mtz7zr4l50e
2018-12-10,specialpack,0.198,spi8d6492i8skw0
2018-12-13,goldenspin,0.198,rmcw1ervukn5r77
2018-12-08,specialpack9_0,1.998,ok29f8yh1037den
2018-12-10,scratcherspack1,0.398,gdjnq8x7qctn2fl
2018-12-12,coinpack001,0.398,mqth9cpnp3eu2q9
2018-12-09,specialpack1_0,0.398,byhweoi5ylgh341
2018-12-07,goldenspin,0.198,eciui4kf0hvfoq9
2018-12-11,poolcash004,3.998,6a9tjeag4q1s04u
2018-12-12,coinpack006,19.998,1du52pykga4kyoh
2018-12-13,goldenspin,0.198,pq3xi302suusc31
2018-12-09,specialpack1_2,0.598,08175jm7motahfw
2018-12-08,specialpack4_0,1.398,8lfts1h6ti5mqzh
2018-12-11,coinpack001,0.398,dgix52pgpojb00z
2018-12-12,goldenspin,0.198,7p1ppyj8h7dhb38
2018-12-13,coinpack001,0.398,ju0rzhnd9yy2xca
2018-12-08,specialpack1_0,0.398,6uujygvhtos0flq
2018-12-12,goldenspin,0.198,hgspbvfie22jelc
2018-12-12,goldenspin,0.198,nkrqdd4w4u444wa
2018-12-08,goldenspin,0.198,izwnd2l1bjd250y
2018-12-11,coinpack001,0.398,gorjwlbw9p7k5r9
2018-12-08,goldenspin,0.198,8644j75jos1idq3
2018-12-11,coinpack001,0.398,513gbepokec0u7y
2018-12-12,goldenspin,0.198,wj1tu2ilccg04ng
2018-12-11,specialpack,0.198,g69fv5l2ptqn2ss
2018-12-07,goldenspin,0.198,z8n816pzmsgznxn
2018-12-09,goldenspin,0.198,834waqcbketf1f8
2018-12-10,coinpack001,0.398,pew5d3txfm65f5w
2018-12-07,specialpack,0.198,hm7p823xsolzkoi
2018-12-09,specialpack12_0,2.998,3z7chtkdp4w7iof
2018-12-07,specialpack1_0,0.398,m24soj83n5ph5ai
2018-12-11,scratcherspack1,0.398,gpfagkpols1m52o
2018-12-07,specialpack3_0,1.198,50eaazu5r1kolnw
2018-12-09,specialpack1_3,0.798,c82akpgvvud8wc8
2018-12-09,poolcash001,0.398,v5xxlnhshp35ga1
2018-12-10,specialpack1_2,0.598,gxnh2i3w38v4qxw
2018-12-07,specialpack1_0,0.398,xac6x8rs2dj0h5b
2018-12-12,specialpack4_0,1.398,m1cnunz16oj728z
2018-12-11,specialpack1_3,0.798,fp74ix566xl8e1k
2018-12-10,goldenspin,0.198,33bzvkjz5ofx9dg
2018-12-09,specialpack9_0,1.998,psiy1ubugknzp28
2018-12-11,goldenspin,0.198,qkacs4g5ti0051x
2018-12-10,specialpack1_3,0.798,b9cfh412opkkyik
2018-12-08,specialpack1_0,0.398,zeld1w60qszp8i4
2018-12-12,specialpack9_0,1.998,niji8h9pauhpcfl
2018-12-13,specialpack1_3,0.798,a8r8vcqpubk4gxv
2018-12-07,specialpack19_0,3.998,wk0nw9daogyr0kc
2018-12-13,goldenspin,0.198,feaeo3ob41r6tpe
2018-12-08,goldenspin,0.198,8x7m3634l10aast
2018-12-07,poolcash003,1.998,uxh2zxe65v40e7p
2018-12-09,goldenspin,0.198,zz3zfbx0rlmbhiy
2018-12-08,coinpack001,0.398,iiwieq0fck2l125
2018-12-13,coinpack001,0.398,ouah04yf9khvd85
2018-12-10,coinpack001,0.398,lhmlft1twv64gwz
2018-12-09,specialpack10_0,2.598,qd24x6a0ed8akvl
2018-12-11,specialpack1_3,0.798,qz89x0bo8cscdfd
2018-12-12,goldenspin,0.198,7nndo9t02ev0f49
2018-12-07,goldenspin,0.198,icqkzdfeg34lhes
2018-12-08,goldenspin,0.198,f28m1723ihzikzx
2018-12-09,specialpack1_0,0.398,lvrwa1zexqp211v
2018-12-07,specialpack1_2,0.598,9bofv4k4ihu8u32
2018-12-12,goldenspin,0.198,o2lohbtgmn3cznu
2018-12-11,coinpack002,0.998,szlioxefunjx46s
2018-12-13,coinpack002,0.998,rqukuehdb3t7yda
2018-12-12,specialpack4_0,1.398,om546asiptsdj41
2018-12-08,coinpack001,0.398,rly16jzgnyr86ag
2018-12-12,coinpack001,0.398,lty2npns74eav1k
2018-12-07,specialpack1_2,0.598,qefg0o2xgmbdevd
2018-12-10,specialpack1_0,0.398,1jplrnkhq82129m
2018-12-09,coinpack003,1.998,dj4r8i42rgx835u
2018-12-11,poolcash004,3.998,p50v1k7m9ecmkk2
2018-12-12,specialpack4_0,1.398,a3gvbpitbm57126
2018-12-12,specialpack1_3,0.798,fqi25bx2lecjdq4
2018-12-09,goldenspin,0.198,jik0nwenl93nukf
2018-12-12,goldenspin,0.198,ontnyp1wo2yxqjk
2018-12-10,specialpack12_0,2.998,8dyhj36xwxo99in
2018-12-07,specialpack12_0,2.998,2adkx7rxwn5fc9e
2018-12-11,specialpack1_3,0.798,j588s2sj3itf69c
2018-12-12,coinpack001,0.398,0tdtdwmyywmcku1
2018-12-12,goldenspin,0.198,211pboeg7y10lfu
2018-12-10,specialpack1_0,0.398,zprmemuayc97qd1
2018-12-13,specialpack3_0,1.198,aclgzhojyna2ake
2018-12-10,scratcherspack1,0.398,vrl2idm6kudi2s9
2018-12-08,specialpack1_0,0.398,kg00xy2up6s27v3
2018-12-12,specialpack1_0,0.398,3t3aphcknrrq9mw
2018-12-10,goldenspin,0.198,clr4iao18ej3d9s
2018-12-11,specialpack,0.198,mptobcduwx2fy7x
2018-12-12,scratcherspack1,0.398,509sajqsgo0nz7o
2018-12-11,specialpack2_0,0.998,t2dm5qrcvlrj5to
2018-12-08,specialpack1_3,0.798,xbyqhfcha4ncung
2018-12-10,scratcherspack1,0.398,4sivqvxxv78covh
2018-12-11,goldenspin,0.198,hn8mhj7d6n168d3
2018-12-11,specialpack1_0,0.398,gkxavcevhzk7kpp
2018-12-13,goldenspin,0.198,k666vpwz7wd8k9b
2018-12-11,goldenspin,0.198,7rwo3xbr4txybd7
2018-12-08,poolcash001,0.398,4a2m07gu6mlf5wp
2018-12-10,goldenspin,0.198,uar1cxjqvjjes63
2018-12-13,coinpack001,0.398,6xfo5akbmgp87fv
2018-12-12,specialpack1_3,0.798,zr6uypbhkiyrkwv
2018-12-07,specialpack4_0,1.398,wxmtcjpmxupdwlz
2018-12-08,coinpack001,0.398,2t87uaivogiblhe
2018-12-12,goldenspin,0.198,zui9b7qlxdmtoy6
2018-12-08,scratcherspack1,0.398,srfgkfdcj63ktgr
2018-12-07,goldenspin,0.198,3ogbmiwuiuwlr73
2018-12-08,coinpack001,0.398,3x1t5ead3hmuq8a
2018-12-11,specialpack1_0,0.398,q5bhrjbo49zicee
2018-12-07,goldenspin,0.198,25ljrty45rt6zec
2018-12-10,coinpack001,0.398,gbo9vscz639h1mr
2018-12-08,coinpack001,0.398,5fuwqir0xvman53
2018-12-07,specialpack12_0,2.998,7mxfm8msei8z0hv
2018-12-08,specialpack1_0,0.398,x048qe087b6zxl2
2018-12-13,specialpack1_0,0.398,updoc5je3dn6sxw
2018-12-07,specialpack1_2,0.598,cq8v6ze1zhg2u88
2018-12-13,goldenspin,0.198,f5fj7yl79iajoxu
2018-12-10,scratcherspack1,0.398,rfgg1iqplr9pt1j
2018-12-08,specialpack2_0,0.998,6vqm4jcr2ohwihe
2018-12-12,goldenspin,0.198,fggcqaewha8yl3u
2018-12-11,specialpack9_0,1.998,pt3w8cn17m6ycwn
2018-12-10,specialpack4_0,1.398,car7aktqj3anatu
2018-12-12,scratcherspack1,0.398,3rs3ajxc1u70ypn
2018-12-07,goldenspin,0.198,d4glc2etgylo9ir
2018-12-13,goldenspin,0.198,6j07xgb3lxx06br
2018-12-07,specialpack1_0,0.398,6ii4jgoou9ji9i8
2018-12-09,goldenspin,0.198,u530wj4k4opr6vg
2018-12-08,goldenspin,0.198,78n0w89ybgxs48e
2018-12-11,specialpack1_0,0.398,1nkylzr094h0l82
2018-12-10,specialpack1_3,0.798,i3dsl2dylp1p49t
2018-12-09,specialpack,0.198,9gpel5gysx22n1y
2018-12-11,goldenspin,0.198,vqwybht8aoiuzeq
2018-12-07,specialpack1_0,0.398,p831hzwv0q7jmrf
2018-12-10,specialpack4_0,1.398,yvd0srgcs8z5k7a
2018-12-10,specialpack1_0,0.398,0dcyi3ehcew1lwk
2018-12-12,coinpack001,0.398,ge2hew0jitwb9f1
2018-12-09,poolcash001,0.398,vbcebfkc5qa1sd6
2018-12-07,goldenspin,0.198,na166j3o4dwbhod
2018-12-11,poolcash001,0.398,3uyq2lsuiko9ldg
2018-12-13,specialpack1_3,0.798,sb30y5iybb9dx7c
2018-12-13,poolcash002,0.998,pkiott0gj3u133l
2018-12-07,specialpack,0.198,m1biazw8e7eogdx
2018-12-08,specialpack1_2,0.598,a5bo2w2ptuse2n5
2018-12-12,coinpack001,0.398,elrgmm3mfyypx4w
2018-12-12,coinpack001,0.398,7t5mqu0tcbdpb92
2018-12-07,poolcash001,0.398,wy5mgl7q0gpop74
2018-12-11,specialpack1_2,0.598,2a2gqrtfieuud72
2018-12-07,specialpack19_0,3.998,c1z5t8y7vn9lt32
2018-12-10,goldenspin,0.198,kqmdi12avxvzju8
2018-12-11,specialpack4_0,1.398,egzcngz4cd2hkwn
2018-12-11,specialpack,0.198,n8eupas1mooiws5
2018-12-07,specialpack9_0,1.998,krq59f4eip2gsns
2018-12-08,specialpack1_0,0.398,a1jcfcpuk5kioq4
2018-12-07,specialpack1_2,0.598,5a122eeson9xpcb
2018-12-08,specialpack1_0,0.398,ezcmfy498w5h57j
2018-12-08,goldenspin,0.198,r30ium40u9zxo7i
2018-12-10,poolcash002,0.998,7sktjkmxeab2u9i
2018-12-07,scratcherspack1,0.398,vipiyddp0g3jey0
2018-12-13,poolcash003,1.998,oqfw1n0xoo1trfm
2018-12-10,goldenspin,0.198,m6zeegwiigmyywz
2018-12-10,specialpack1_2,0.598,edwp3x0hmx1tkzs
2018-12-08,goldenspin,0.198,vp7ok9il4g6hkri
2018-12-09,coinpack001,0.398,pyw5lhud82zpxvp
2018-12-11,goldenspin,0.198,qc8jwtxs03du2o0
2018-12-07,specialpack9_0,1.998,t2va66c1k0uo0i8
2018-12-12,goldenspin,0.198,skawr9fe8sxw9x6
2018-12-11,specialpack1_3,0.798,xp32qqhnyv4pkjr
2018-12-13,specialpack1_0,0.398,6n9gkhq8758pn8z
2018-12-09,weeklypremiummembership01,1.598,z0vnwta3kixtydh
2018-12-13,specialpack1_0,0.398,giopv78wgj6miv1
2018-12-07,specialpack27_0,5.998,p3k3blpdtnqt6ya
2018-12-08,specialpack1_2,0.598,73hq8qmhhnwei5a
2018-12-09,specialpack1_2,0.598,ii79p4va3v7ulas
2018-12-12,goldenspin,0.198,58cur2o0xrtxaeb
2018-12-12,specialpack1_2,0.598,4l6a70rfn1q8t9d
2018-12-07,coinpack001,0.398,1vb7f0zie1m3oo0
2018-12-11,specialpack12_0,2.998,1x1xej5ke6jog1r
2018-12-13,poolcash001,0.398,2eahn4prlttawt4
2018-12-08,coinpack001,0.398,wk0nw9daogyr0kc
2018-12-08,specialpack1_0,0.398,4on2jmyr5advqcc
2018-12-11,goldenspin,0.198,clg4b8gq9e6rkub
2018-12-10,specialpack5_0,1.598,qlr65l8y75801tr
2018-12-12,specialpack3_0,1.198,cntilcf97nxp5vl
2018-12-10,specialpack1_0,0.398,qfj329h7d4gy2be
2018-12-08,specialpack10_0,2.598,e9e0v9ups7tuny7
2018-12-13,specialpack9_0,1.998,8jjywy617k240de
2018-12-07,coinpack001,0.398,uix3coq448xd13g
2018-12-08,specialpack1_2,0.598,xu1i9t7bal1btam
2018-12-07,specialpack1_3,0.798,3jwzlg7ogufg31v
2018-12-11,specialpack1_0,0.398,lbsthxcpuxknhwu
2018-12-12,specialpack1_3,0.798,qzuhq6vevds7e22
2018-12-11,specialpack49_0,9.998,ig2le5n4r4edziw
2018-12-08,goldenspin,0.198,k8bhvu9y5pygmek
2018-12-07,coinpack001,0.398,nzynq2s343f1h9f
2018-12-07,specialpack1_2,0.598,6d0g3qupz26zm72
2018-12-08,coinpack001,0.398,xzvfm8tx85od6v5
2018-12-11,specialpack1_0,0.398,t1c4rtiryn91xq5
2018-12-11,specialpack1_3,0.798,iz34zmj917ulnjw
2018-12-07,coinpack001,0.398,vhtflpyttx0483i
2018-12-12,coinpack001,0.398,wyh5a174xu33igh
2018-12-10,specialpack1_0,0.398,zlnmspbesieua4k
2018-12-12,scratcherspack1,0.398,7bxoawocc32cuch
2018-12-08,poolcash001,0.398,cuk83bewrwf70y1
2018-12-11,specialpack1_0,0.398,rc0is74fl3ekyrw
2018-12-08,goldenspin,0.198,etd0yu3ed8klseb
2018-12-07,specialpack,0.198,0pzssh5877friup
2018-12-11,specialpack1_2,0.598,lxqi7jpbfz10dg7
2018-12-11,specialpack1_2,0.598,3rx1ztnvayf8uz4
2018-12-12,goldenspin,0.198,mkdmcp5lfdvyjdj
2018-12-12,specialpack1_3,0.798,clekaoxl2dgj8fm
2018-12-08,specialpack1_2,0.598,i0onso153g0obk8
2018-12-07,specialpack9_0,1.998,devzndhq975mieg
2018-12-09,specialpack1_2,0.598,m9im38v2aznfgb7
2018-12-07,specialpack4_0,1.398,uchujmpcm0c5kga
2018-12-12,goldenspin,0.198,3b5rjgtnkxsemb3
2018-12-12,specialpack1_0,0.398,j90j334y4bb8cev
2018-12-12,specialpack,0.198,6abvoleeo7i01xp
2018-12-09,specialpack1_2,0.598,aq9qile2lhbagp3
2018-12-13,specialpack1_0,0.398,uyqwuv1b57db837
2018-12-13,specialpack1_0,0.398,pwj8ci0skajkjl1
2018-12-10,specialpack1_0,0.398,1txsquaopj57cq9
2018-12-12,specialpack1_0,0.398,g043uezh30p6ijq
2018-12-07,specialpack4_0,1.398,50eaazu5r1kolnw
2018-12-08,goldenspin,0.198,q9x1d48ymy3o634
2018-12-13,coinpack001,0.398,6bp0dpv0knabq3d
2018-12-13,goldenspin,0.198,x5c91drzh7f299y
2018-12-13,poolcash001,0.398,b2dfw74z5tj2mjf
2018-12-13,specialpack1_0,0.398,ai90jdctgiyex2e
2018-12-08,specialpack1_2,0.598,cbii8gik2coswnx
2018-12-07,goldenspin,0.198,sqji40zlpg6sk7v
2018-12-13,poolcash001,0.398,97k3weuhm6rxke2
2018-12-08,coinpack005,9.998,tbx8hxrh3du6lrf
2018-12-10,coinpack001,0.398,jwjo6juz3on00qw
2018-12-09,specialpack4_0,1.398,r4ddd2mhu5r500f
2018-12-08,specialpack1_3,0.798,xrd2vzg4rfqtg8g
2018-12-10,goldenspin,0.198,3t50u4qpamq0kkd
2018-12-13,coinpack003,1.998,z1fsnw7a3xp0z9k
2018-12-10,goldenspin,0.198,26uxuqj26t1axlc
2018-12-10,goldenspin,0.198,cthjckilioyrr6m
2018-12-09,goldenspin,0.198,vp7ok9il4g6hkri
2018-12-11,specialpack1_0,0.398,tt18lqz5e1a5hqi
2018-12-08,goldenspin,0.198,p7l19uxzq8rl9tt
2018-12-13,coinpack002,0.998,z02ucqlcptfvq3h
2018-12-11,coinpack001,0.398,ylvypss1t66i2le
2018-12-11,specialpack12_0,2.998,af50t2hyhtv7qz4
2018-12-08,specialpack1_2,0.598,glxbfj195p425lh
2018-12-10,specialpack1_3,0.798,6b98oeuiax48s42
2018-12-11,specialpack1_2,0.598,x3rh20gfh9vxqyn
2018-12-09,specialpack4_0,1.398,938b0h1w49wdxxc
2018-12-11,scratcherspack1,0.398,o524665bdhofx3m
2018-12-12,specialpack2_0,0.998,e5n6ee30e168ue1
2018-12-11,specialpack1_0,0.398,uahnu6j6rx2vb7f
2018-12-09,coinpack001,0.398,r5wu1dujuupb2d5
2018-12-12,specialpack1_3,0.798,oim4w2ue68rrg90
2018-12-13,specialpack1_0,0.398,j5t8t28fu5hgc41
2018-12-13,specialpack1_2,0.598,si0m0znigq2p2fv
2018-12-12,coinpack002,0.998,ty51harccl7em5m
2018-12-09,specialpack2_0,NA,djp43oy5pasrmux
2018-12-09,goldenspin,0.198,ifb42au63gaw85d
